ORF,Name,Allele,Strain ID,Cluster_normal-2
YMR061W,RNA14,rna14-5001,tsa1106-37C,0.3853459972862958
YBL050W,SEC17,sec17-1,tsa45-37C,0.3574007220216607
YER145C,FTR1,,dma1450,0.34375
YDR498C,SEC20,sec20-1,tsa55-37C,0.3273942093541203
YGL044C,RNA15,rna15-58,tsa652-37C,0.31712962962962965
YIL068C,SEC6,sec6-4,tsa38-37C,0.3103448275862069
YNL069C,RPL16B,,dma3996,0.3018867924528302
YPR018W,RLF2,,dma5036,0.29508196721311475
YFL005W,SEC4,sec4-8,tsa307-37C,0.28995756718529
YOL049W,GSH2,,dma4340,0.28888888888888886
YGR009C,SEC9,sec9-4,tsa57-37C,0.28859060402684567
YMR058W,FET3,,dma3663,0.2708333333333333
YDR345C,HXT3,,dma1088,0.2669683257918552
YML069W,POB3,pob3-7,tsa629-37C,0.2638888888888889
YDR228C,PCF11,pcf11-2,tsa685-37C,0.2625
YLR440C,SEC39,sec39-2,tsa726-37C,0.2562396006655574
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.2560747663551402
YGL097W,SRM1,srm1-ts,tsa955-37C,0.253125
YDL140C,RPO21,rpo21-1,tsa804-37C,0.25
YJR093C,FIP1,fip1-5001,tsa1096-37C,0.24806201550387597
YKL069W,,,dma2802,0.23728813559322035
YLR166C,SEC10,sec10-2,tsa63-37C,0.23399014778325122
YLR195C,NMT1,nmt1-181,tsa690-37C,0.23225806451612904
YJL085W,EXO70,exo70-29/37,tsa856-37C,0.2283464566929134
YML114C,TAF8,taf8-7,tsa695-37C,0.22817764165390506
YDL118W,,,dma704,0.22641509433962265
YJL005W,CYR1,cdc35-1,tsa354-37C,0.22496749024707413
YNL179C,,,dma4060,0.22
YDR228C,PCF11,pcf11-ts10,tsa679-37C,0.21821631878557876
YDR167W,TAF10,taf10-ts34,tsa957-37C,0.21052631578947367
YBR193C,MED8,med8-39,tsa751-37C,0.20964360587002095
YOR244W,ESA1,esa1-d414,tsa563-37C,0.2087912087912088
YPL183W-A,RTC6,,dma4932,0.20833333333333334
YJL104W,PAM16,pam16-3,tsa499-37C,0.20833333333333334
YOR039W,CKB2,,dma4454,0.20689655172413793
YMR298W,LIP1,lip1-5001,tsa1059-37C,0.20496894409937888
YNL136W,EAF7,,dma4040,0.20454545454545456
YMR197C,VTI1,vti1-2,tsa634-37C,0.20430107526881722
YGR274C,TAF1,taf1-2,tsa525-37C,0.20119225037257824
YGL233W,SEC15,sec15-1,tsa40-37C,0.2011605415860735
YKL024C,URA6,ura6-6,tsa1034-37C,0.2007233273056058
YMR296C,LCB1,lcb1-10,tsa606-37C,0.1991869918699187
YKL024C,URA6,ura6-5,tsa1032-37C,0.1976401179941003
YKR062W,TFA2,tfa2-45,tsa692-37C,0.19692307692307692
YDR166C,SEC5,sec5-24,tsa51-37C,0.19373776908023482
YJR066W,TOR1,,dma5319,0.19230769230769232
YOR048C,RAT1,rat1-1,tsa914-37C,0.19170984455958548
YLR459W,GAB1,gab1-2,tsa201-37C,0.19101123595505617
YER136W,GDI1,gdi1-1,tsa64-37C,0.1908713692946058
YOR244W,ESA1,esa1-l254p,tsa560-37C,0.1905829596412556
YOR125C,CAT5,,dma5333,0.189873417721519
YGR116W,SPT6,spt6-14,tsa834-37C,0.18867924528301888
YFR051C,RET2,ret2-1,tsa823-37C,0.18787878787878787
YDR228C,PCF11,pcf11-ts9,tsa680-37C,0.1862348178137652
YKL032C,IXR1,,dma2770,0.18556701030927836
YLR459W,GAB1,gab1-1,tsa200-37C,0.18518518518518517
YIL046W,MET30,met30-6,tsa948-37C,0.18518518518518517
YGR274C,TAF1,taf1-1,tsa524-37C,0.18421052631578946
YOR350C,MNE1,,dma4751,0.18421052631578946
YDR172W,SUP35,sup35-td,tsa28-37C,0.1836734693877551
YER153C,PET122,,dma1445,0.1834862385321101
YDR164C,SEC1,sec1-1,tsa36-37C,0.18232044198895028
YDR315C,IPK1,,dma1059,0.18181818181818182
YDR393W,SHE9,,dma1124,0.18181818181818182
YBR029C,CDS1,cds1-5001,tsa1063-37C,0.18128654970760233
YGL145W,TIP20,tip20-5,tsa271-37C,0.18036529680365296
YDL145C,COP1,cop1-1,tsa704-37C,0.17857142857142858
YPR025C,CCL1,ccl1-ts4,tsa77-37C,0.17782426778242677
YLR268W,SEC22,sec22-1,tsa313-37C,0.17355371900826447
YLR324W,PEX30,,dma3368,0.17307692307692307
YML107C,PML39,,dma3609,0.17142857142857143
YMR227C,TAF7,taf7-ts1,tsa638-37C,0.17094017094017094
YPL169C,MEX67,mex67-ts5,tsa816-37C,0.16923076923076924
YCR071C,IMG2,,dma581,0.16666666666666666
YGR174C,CBP4,,dma1936,0.16666666666666666
YHR058C,MED6,med6-5001,tsa1094-37C,0.16585365853658537
YKR068C,BET3,bet3-5001,tsa1090-37C,0.16568047337278108
YJL081C,ARP4,arp4-g161d,tsa618-37C,0.16521739130434782
YLR193C,UPS1,ups1-supp1,dma3256,0.16304347826086957
YMR296C,LCB1,lcb1-2,tsa603-37C,0.1628498727735369
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.16153846153846155
YDL104C,QRI7,,dma689,0.16129032258064516
YER008C,SEC3,sec3-2,tsa43-37C,0.16086235489220563
YJR079W,,,dma2659,0.16071428571428573
YKR016W,MIC60,,dma2936,0.15966386554621848
YOR209C,NPT1,,dma4628,0.15966386554621848
YNL013C,,,dma3929,0.15873015873015872
