ORF,Name,Allele,Strain ID,Cluster_normal-10
YOR048C,RAT1,rat1-1,tsa914-37C,0.39378238341968913
YDR311W,TFB1,tfb1-1,tsa701-37C,0.3475177304964539
YER136W,GDI1,gdi1-1,tsa64-37C,0.3257261410788382
YDR166C,SEC5,sec5-24,tsa51-37C,0.3150684931506849
YBR193C,MED8,med8-51,tsa741-37C,0.3063063063063063
YHR058C,MED6,med6-ts,tsa1053-37C,0.3
YDL207W,GLE1,gle1-4,tsa920-37C,0.2972972972972973
YER171W,RAD3,rad3-ts14,tsa588-37C,0.2916666666666667
YLR115W,CFT2,cft2-1,tsa801-37C,0.27710843373493976
YGL137W,SEC27,sec27-1,tsa546-37C,0.27635327635327633
YER022W,SRB4,srb4-2,tsa519-37C,0.273972602739726
YOR254C,SEC63,sec63-1,tsa231-37C,0.2733812949640288
YDR189W,SLY1,sly1-ts,tsa251-37C,0.27319587628865977
YMR235C,RNA1,rna1-1,tsa118-37C,0.273015873015873
YKR008W,RSC4,rsc4-2,tsa498-37C,0.26666666666666666
YMR277W,FCP1,fcp1-1-supp3,tsa426-37C,0.258974358974359
YOR361C,PRT1,prt1-1,tsa27-37C,0.2577777777777778
YLR268W,SEC22,sec22-1,tsa313-37C,0.256198347107438
YGL022W,STT3,stt3-7,tsa544-37C,0.25555555555555554
YMR200W,ROT1,rot1-5001,tsa1103-37C,0.2549019607843137
YOR075W,UFE1,ufe1-1,tsa212-37C,0.25161290322580643
YGR120C,COG2,cog2-1,tsa187-37C,0.25153374233128833
YIL115C,NUP159,nup159-1,tsa553-37C,0.25116279069767444
YLR005W,SSL1,ssl1-t242i,tsa752-37C,0.25
YLR193C,UPS1,ups1-supp1,dma3256,0.25
YNL272C,SEC2,sec2-41,tsa56-37C,0.25
YJL034W,KAR2,kar2-159,tsa210-37C,0.24596774193548387
YHR058C,MED6,med6-5001,tsa1094-37C,0.24146341463414633
YIL021W,RPB3,rpb3-2,tsa615-37C,0.23891625615763548
YNL013C,,,dma3929,0.23809523809523808
YLR347C,KAP95,kap95-e126k,tsa228-37C,0.23705179282868527
YKR062W,TFA2,tfa2-45,tsa692-37C,0.23692307692307693
YLR078C,BOS1,bos1-1,tsa199-37C,0.2361111111111111
YBR193C,MED8,med8-39,tsa751-37C,0.2348008385744235
YDR141C,DOP1,dop1-1,tsa854-37C,0.23333333333333334
YPL228W,CET1,cet1-1,tsa270-37C,0.23271889400921658
YLR088W,GAA1,gaa1-ts,tsa207-37C,0.23267326732673269
YGR099W,TEL2,tel2-15,tsa938-37C,0.23118279569892472
YIL109C,SEC24,sec24-2,tsa189-37C,0.23011363636363635
YDL084W,SUB2,sub2-1,tsa976-37C,0.22887323943661972
YLL031C,GPI13,gpi13-3-supp1,tsa196-37C,0.22887323943661972
YDR228C,PCF11,pcf11-1,tsa808-37C,0.22875816993464052
YGL097W,SRM1,srm1-ts,tsa955-37C,0.228125
YOL135C,MED7,med7-163,tsa739-37C,0.22641509433962265
YKL028W,TFA1,tfa1-21,tsa699-37C,0.22545454545454546
YDR172W,SUP35,sup35-td,tsa28-37C,0.22448979591836735
YOR039W,CKB2,,dma4454,0.22413793103448276
YFL038C,YPT1,ypt1-3,tsa591-37C,0.22404371584699453
YDR228C,PCF11,pcf11-2,tsa685-37C,0.22321428571428573
YDR325W,YCG1,ycg1-2,tsa578-37C,0.2210242587601078
YGL130W,CEG1,ceg1-34,tsa358-37C,0.2206896551724138
YPL228W,CET1,cet1-2,tsa419-37C,0.22
YLR430W,SEN1,sen1-1,tsa1024-37C,0.21768707482993196
YGL233W,SEC15,sec15-1,tsa40-37C,0.21663442940038685
YGR274C,TAF1,taf1-2,tsa525-37C,0.21609538002980627
YGR274C,TAF1,taf1-1,tsa524-37C,0.21578947368421053
YGL092W,NUP145,nup145-r4,tsa977-37C,0.21397379912663755
YKL203C,TOR2,tor2-21,tsa398-37C,0.21212121212121213
YPL094C,SEC62,sec62-ts,tsa224-37C,0.21100917431192662
YBR029C,CDS1,cds1-5001,tsa1063-37C,0.21052631578947367
YFR037C,RSC8,rsc8-ts21,tsa999-37C,0.20973782771535582
YLR208W,SEC13,sec13-1,tsa52-37C,0.20833333333333334
YKL018W,SWD2,swd2-1,tsa893-37C,0.208
YJL097W,PHS1,phs1-1,tsa896-37C,0.20786516853932585
YDR228C,PCF11,pcf11-ts2,tsa686-37C,0.20747663551401868
YPR025C,CCL1,ccl1-ts4,tsa77-37C,0.20711297071129708
YLR116W,MSL5,msl5-9,tsa855-37C,0.20588235294117646
YKL196C,YKT6,ykt6-5001,tsa1089-37C,0.205761316872428
YKL167C,MRP49,,dma2871,0.20574162679425836
YOR326W,MYO2,myo2-16,tsa337-37C,0.20565552699228792
YGL207W,SPT16,spt16-ts,tsa339-37C,0.20512820512820512
YBL105C,PKC1,pkc1-3,tsa541-37C,0.20242914979757085
YMR235C,RNA1,rna1-s116f,tsa172-37C,0.20209059233449478
YLR085C,ARP6,,dma3157,0.2
YHR005C,GPA1,gpa1-ts,tsa791-37C,0.2
YLR440C,SEC39,sec39-1,tsa725-37C,0.19822485207100593
YBR080C,SEC18,sec18-1,tsa54-37C,0.1981981981981982
YPL076W,GPI2,gpi2-774,tsa463-37C,0.19791666666666666
YDR196C,CAB5,cab5-1,tsa890-37C,0.1971153846153846
YKR002W,PAP1,pap1-1,tsa194-37C,0.19607843137254902
YOR244W,ESA1,esa1-d414,tsa563-37C,0.19597069597069597
YFL039C,ACT1,act1-112,tsa218-37C,0.1958041958041958
YLR191W,PEX13,,dma3258,0.1956521739130435
YDR062W,LCB2,lcb2-1,tsa586-37C,0.19434628975265017
YLL031C,GPI13,gpi13-5,tsa197-37C,0.19205298013245034
YHR166C,CDC23,cdc23-4,tsa87-37C,0.19195046439628483
YHR036W,BRL1,brl1-3231,tsa1039-37C,0.1919191919191919
YLR347C,KAP95,kap95-l63a,tsa226-37C,0.19012797074954296
YGR185C,TYS1,tys1-1,tsa290-37C,0.19004524886877827
YGR119C,NUP57,nup57-e17,tsa954-37C,0.1897810218978102
YPL085W,SEC16,sec16-2,tsa119-37C,0.18947368421052632
YOR272W,YTM1,ytm1-1,tsa734-37C,0.1889763779527559
YOR151C,RPB2,rpb2-6,tsa693-37C,0.18803418803418803
YPR074C,TKL1,,dma5065,0.18796992481203006
YNR026C,SEC12,sec12-4,tsa60-37C,0.18787878787878787
YLR105C,SEN2,sen2-1,tsa676-37C,0.1875
YDR303C,RSC3,rsc3-1,tsa503-37C,0.1864801864801865
YFR037C,RSC8,rsc8-ts16,tsa998-37C,0.1863799283154122
YOR244W,ESA1,esa1-l254p,tsa560-37C,0.1860986547085202
YHR024C,MAS2,mas2-10,tsa526-37C,0.18592057761732853
YBR060C,ORC2,orc2-3,tsa331-37C,0.18518518518518517
YLR459W,GAB1,gab1-1,tsa200-37C,0.18518518518518517
YGL044C,RNA15,rna15-58,tsa652-37C,0.18518518518518517
YHR186C,KOG1,kog1-1,tsa291-37C,0.18421052631578946
YFL039C,ACT1,act1-111,tsa214-37C,0.1837837837837838
YFL017C,GNA1,gna1-ts,tsa1048-37C,0.18339100346020762
YBL097W,BRN1,brn1-9,tsa510-37C,0.18328840970350405
YOR334W,MRS2,,dma4739,0.1830065359477124
YPR133C,SPN1,spn1-k192n,tsa1011-37C,0.1826086956521739
YDR478W,SNM1,snm1-172,tsa712-37C,0.18151815181518152
YGR201C,,,dma1964,0.18085106382978725
YJR045C,SSC1,ssc1-2,tsa328-37C,0.18055555555555555
YOR294W,RRS1,rrs1-84,tsa688-37C,0.17971014492753623
YMR220W,ERG8,erg8-1,tsa320-37C,0.17964071856287425
YDR062W,LCB2,lcb2-19,tsa587-37C,0.17898832684824903
YHR036W,BRL1,brl1-c371s,tsa1042-37C,0.17880794701986755
YLR313C,SPH1,,dma3337,0.17829457364341086
YDR002W,YRB1,yrb1-51,tsa582-37C,0.17759562841530055
YMR236W,TAF9,taf9-ts2,tsa730-37C,0.1772853185595568
YKL190W,CNB1,,dma2902,0.17708333333333334
YHR036W,BRL1,brl1-c371r,tsa1041-37C,0.17684887459807075
YLR272C,YCS4,ycs4-1,tsa432-37C,0.17560975609756097
YDR361C,BCP1,bcp1-ts,tsa580-37C,0.17543859649122806
YLR430W,SEN1,sen1-1,tsa1023-37C,0.1746031746031746
YLR215C,CDC123,cdc123-4,tsa946-37C,0.1746031746031746
YLR163C,MAS1,mas1-1,tsa497-37C,0.1745635910224439
YER008C,SEC3,sec3-2,tsa43-37C,0.17412935323383086
YPR103W,PRE2,pre2-127,tsa916-37C,0.17391304347826086
YGL098W,USE1,use1-ts,tsa592-37C,0.1729490022172949
YBR079C,RPG1,rpg1-1,tsa990-37C,0.1729106628242075
YGR002C,SWC4,swc4-4,tsa895-37C,0.17266187050359713
YPR034W,ARP7,arp7-e411k,tsa930-37C,0.17261904761904762
YOL135C,MED7,med7-141,tsa740-37C,0.1724137931034483
YIL143C,SSL2,ssl2-ts,tsa648-37C,0.17209302325581396
YLR110C,CCW12,,dma3198,0.171875
YKL024C,URA6,ura6-6,tsa1034-37C,0.1717902350813743
