ORF,Name,Allele,Strain ID,Cluster_normal-11
YCR008W,SAT4,,dma533,0.3125
YFR028C,CDC14,cdc14-3,tsa146-37C,0.2967032967032967
YFR028C,CDC14,cdc14-1,tsa145-37C,0.2903225806451613
YCR028C-A,RIM1,,dma561,0.26153846153846155
YFR028C,CDC14,cdc14-2,tsa416-37C,0.2594059405940594
YLL038C,ENT4,,dma3057,0.25
YGR092W,DBF2,dbf2-2,tsa159-37C,0.24382716049382716
YGR092W,DBF2,dbf2-3,tsa160-37C,0.21068249258160238
YML121W,GTR1,,dma3622,0.20987654320987653
YDR146C,SWI5,,dma927,0.20833333333333334
YDR016C,DAD1,dad1-5005,tsa1077-37C,0.2033898305084746
YNL267W,PIK1,pik1-139,tsa116-37C,0.20253164556962025
YML028W,TSA1,,dma3534,0.2
YFR025C,HIS2,,dma1568,0.19230769230769232
YBR194W,AIM4,,dma341,0.19230769230769232
YKL052C,ASK1,ask1-3,tsa1002-37C,0.1903409090909091
YAR019C,CDC15,cdc15-1,tsa821-37C,0.1875
YBR118W,TEF2,,dma5254,0.18681318681318682
YEL061C,CIN8,,dma1302,0.18269230769230768
YML064C,TEM1,tem1-3-supp1,tsa225-37C,0.1814516129032258
YBR095C,RXT2,,dma259,0.1791907514450867
YCR033W,SNT1,,dma557,0.17857142857142858
YOR008C,SLG1,,dma4438,0.17391304347826086
YLL009C,COX17,,dma3029,0.1721311475409836
YDR186C,,,dma966,0.16923076923076924
YGR092W,DBF2,dbf2-1,tsa158-37C,0.1676470588235294
YDR052C,DBF4,dbf4-1,tsa161-37C,0.16759776536312848
YDR052C,DBF4,dbf4-2,tsa162-37C,0.16736401673640167
YKL196C,YKT6,ykt6-5001,tsa1089-37C,0.16585365853658537
YNL061W,NOP2,nop2-6,tsa628-37C,0.1657142857142857
YIL144W,NDC80,tid3-1,tsa246-37C,0.1651376146788991
YIL068C,SEC6,sec6-4,tsa38-37C,0.16300940438871472
YKL025C,PAN3,,dma2753,0.16176470588235295
