ORF,Name,Allele,Strain ID,Cluster_normal-0
YAL041W,CDC24,cdc24-5,tsa304-37C,0.7508532423208191
YAL041W,CDC24,cdc24-h,tsa42-37C,0.7430997876857749
YAL041W,CDC24,cdc24-3,tsa412-37C,0.7282229965156795
YAL041W,CDC24,cdc24-11,tsa148-37C,0.7142857142857143
YAL041W,CDC24,cdc24-2,tsa410-37C,0.697594501718213
YBR160W,CDC28,cdc28-13,tsa175-37C,0.6587301587301587
YOR204W,DED1,ded1-199,tsa557-37C,0.6431226765799256
YAL041W,CDC24,cdc24-4,tsa149-37C,0.6410256410256411
YAL041W,CDC24,cdc24-1,tsa408-37C,0.6317135549872123
YBL076C,ILS1,ils1-1,tsa275-37C,0.603448275862069
YPL082C,MOT1,mot1-1033,tsa363-37C,0.5769230769230769
YFL029C,CAK1,cak1-23,tsa650-37C,0.5284552845528455
YOR204W,DED1,ded1-95,tsa561-37C,0.5231481481481481
YMR235C,RNA1,rna1-s116f,tsa172-37C,0.47674418604651164
YBR236C,ABD1,abd1-5,tsa75-37C,0.4339622641509434
YOR057W,SGT1,sgt1-5,tsa427-37C,0.4188861985472155
YGL207W,SPT16,spt16-ts,tsa339-37C,0.4125874125874126
YML023C,NSE5,nse5-ts1,tsa1004-37C,0.4
YBR160W,CDC28,cdc28-1,tsa174-37C,0.39603960396039606
YBR160W,CDC28,cdc28-4,tsa150-37C,0.3880597014925373
YML069W,POB3,pob3-7,tsa629-37C,0.3877551020408163
YDR021W,FAL1,fal1-1,tsa728-37C,0.3854166666666667
YLR459W,GAB1,gab1-1,tsa200-37C,0.3829787234042553
YDR228C,PCF11,pcf11-2,tsa685-37C,0.37701612903225806
YNL118C,DCP2,dcp2-7,tsa743-37C,0.37209302325581395
YGL044C,RNA15,rna15-58,tsa652-37C,0.3643410852713178
YDL105W,NSE4,nse4-ts3,tsa992-37C,0.36419753086419754
YML069W,POB3,pob3-l78r,tsa846-37C,0.3601694915254237
YGR113W,DAM1,dam1-9,tsa243-37C,0.35664335664335667
YNL061W,NOP2,nop2-5,tsa626-37C,0.35494880546075086
