ORF,Name,Allele,Strain ID,Cluster_normal-0
YLL043W,FPS1,,dma3052,0.6153846153846154
YER168C,CCA1,cca1-5001,TSA1114-37C,0.5894736842105263
YMR039C,SUB1,,dma3653,0.5571428571428572
YPL055C,LGE1,,dma4805,0.5421052631578948
YOR080W,DIA2,,dma4493,0.5290322580645161
YDR369C,XRS2,,dma1097,0.5277777777777778
YDR477W,SNF1,snf1-supp1,dma5262,0.5168539325842697
YML009C-A,,,dma3525,0.5047619047619047
YHL031C,GOS1,gos1-supp1,dma2054,0.47368421052631576
YLR418C,CDC73,,dma3477,0.4639175257731959
YOR359W,VTS1,,dma4743,0.4631578947368421
YGL024W,,,dma1619,0.45408163265306123
YNL238W,KEX2,,dma4111,0.42857142857142855
YOL064C,MET22,,dma4348,0.4148936170212766
YKL139W,CTK1,ctk1-supp1,dma2867,0.4146341463414634
YJR118C,ILM1,,dma2723,0.40875912408759124
YBR079C,RPG1,rpg1-1,TSA990-37C,0.40540540540540543
YOL066C,RIB2,rib2-5001,TSA1181-37C,0.4
YFR010W,UBP6,,dma1515,0.39622641509433965
YGL124C,MON1,,dma1674,0.39591836734693875
YGR229C,SMI1,,dma1990,0.3794466403162055
YDR141C,DOP1,dop1-1,TSA854-37C,0.3793103448275862
YKL127W,PGM1,,dma2853,0.36578171091445427
YPL133C,RDS2,,dma4867,0.36363636363636365
YBL034C,STU1,stu1-7,TSA950-37C,0.3617021276595745
YLR298C,YHC1,yhc1-6,TSA842-37C,0.3559322033898305
YPR173C,VPS4,,dma5159,0.34763948497854075
YML001W,YPT7,,DMA3511-37C,0.3402061855670103
YKL048C,ELM1,,dma2781,0.3387096774193548
YLR342W,FKS1,,dma3377,0.3342618384401114
YNL061W,NOP2,nop2-4-supp1,TSA627-37C,0.3333333333333333
YER161C,SPT2,,dma1464,0.33203125
YCL063W,VAC17,,dma520,0.325
YKR048C,NAP1,,dma2953,0.3170731707317073
YEL013W,VAC8,,dma1262,0.30708661417322836
YKL041W,VPS24,,dma2763,0.30434782608695654
YNL111C,CYB5,,dma5340,0.3
YDR454C,GUK1,guk1-5001,TSA1183-37C,0.3
YBR160W,CDC28,cdc28-1,TSA174-37C,0.3
YDL208W,NHP2,nhp2-5001,TSA1176-37C,0.3
YOR361C,PRT1,prt1-1,TSA27-37C,0.29473684210526313
YJL036W,SNX4,,dma2471,0.2937853107344633
YFL018C,LPD1,lpd1-supp1,dma1482,0.2727272727272727
