"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
61471188,"YLR085C","ARP6","","dma3157","Om45_R1_Plate09",15,2,1348,49,"G1 phase",0.585070573446247,0.605927064324021
61762900,"YNL011C","","","dma5328","Om45_R1_Plate14",8,23,764,6,"G1 phase",-0.341273752332217,-0.326588045383237
62811532,"YBR212W","NGR1","","dma350","Om45_R3_Plate01",12,3,1067,57,"G1 phase",0.846924808713365,0.871418737509335
63507867,"YKR094C","RPL40B","","dma3023","Om45_R3_Plate08",8,21,754,44,"MA-single",0.397364485773776,0.399479450097787
64085056,"YPL182C","","","dma4911","Om45_R3_Plate13",4,5,305,11,"G1 phase",0.174594313474648,0.130967614105487
64475286,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,109,73,"G1 phase",0.0431922379965104,0.00199414533555817
64475290,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,109,77,"G1 phase",0.202920283035189,0.17701980446391
64475308,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,109,96,"G1 phase",0.221493311528059,0.13017575959101
64475315,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,109,104,"G1 phase",0.133580976661809,0.283178322537649
64475332,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,109,121,"G1 phase",1.50179407563654,0.83103781321413
64475341,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,109,130,"G1 phase",-0.0372908854725913,-0.170993078393031
64475348,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,110,3,"G1 phase",0.275974195107143,0.237733203919487
64475401,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,110,56,"G1 phase",-0.99194455000609,-0.93320804061675
64475412,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,110,67,"G1 phase",-0.0831043557550031,-0.0979291585742078
64475459,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,110,116,"G1 phase",-0.0397672892716406,-0.302612054302981
64475472,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,111,6,"G1 phase",0.377506750868164,0.221825413937052
64475476,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,111,10,"G1 phase",1.58599180480421,1.00198660154296
64475529,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,111,64,"G1 phase",0.240066340020928,0.0633470539361587
64475587,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,111,124,"MA-single",-1.13805237415,-0.982210428854102
64475594,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,111,131,"G1 phase",0.398556183160083,0.216989126027818
64475611,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,112,19,"G1 phase",0.13110457286276,-0.0593587632650384
64475616,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,112,24,"G1 phase",1.23929527293731,1.06397901928858
64475648,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,112,58,"G1 phase",-0.289884072975618,-0.397818978268207
64475656,"YGR185C","TYS1","tys1-1","tsa290-37C","Om45_TS1_37C_Plate01",2,4,112,66,"G1 phase",-0.190827921013647,0.159073579081718
64475699,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,117,16,"G1 phase",-0.575908711765811,-0.160680993429544
64475706,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,117,23,"G1 phase",-0.463232338909068,-0.360527601249083
64475710,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,117,27,"G1 phase",-0.0917717690516756,-0.172392004647768
64475734,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,117,51,"G1 phase",-0.692299690321127,-0.610016106450994
64475804,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,117,121,"G1 phase",0.445607855342019,0.434142450084525
64475814,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,117,131,"G1 phase",-0.859456946756954,-0.801589064706803
64475862,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,117,182,"G1 phase",0.638767351667863,0.519556890266596
64475897,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,118,36,"G1 phase",0.282165204604766,0.0205798798627771
64475959,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,118,100,"G1 phase",0.119960755767038,0.0536744781176929
64475969,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,118,111,"G1 phase",-0.0298616740754435,-0.0655939774290088
64475978,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,118,120,"G1 phase",-0.151205460228858,0.0571118397721923
64476010,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,118,152,"G1 phase",0.627623534572141,0.227421118955995
64476023,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,119,9,"G1 phase",0.0518596512931829,-0.177228292557005
64476034,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,119,21,"G1 phase",-0.722016535909718,-0.641711778451171
64476042,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,119,29,"G1 phase",-0.475614357904315,-0.592069881068798
64476115,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,119,105,"G1 phase",0.119960755767038,0.126738397936514
64476126,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,119,116,"G1 phase",-0.323315524262784,0.0322908910810001
64476148,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,119,139,"G1 phase",1.88316026069013,1.33141374987269
64476169,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,119,161,"G1 phase",0.254924762815224,-0.0745071361377579
64476178,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,119,170,"G1 phase",-0.443421108516674,-0.516328016705194
64476259,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,120,80,"G1 phase",-0.688585084622553,-0.765057104797391
64476295,"YHR186C","KOG1","kog1-1","tsa291-37C","Om45_TS1_37C_Plate01",2,6,120,117,"G1 phase",-0.708396315014947,-0.476998204286309
