"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
61080270,"YDL104C","QRI7","","dma689","Om45_R1_Plate02",4,9,322,5,"G1 phase",-1.05208159210104,-1.14659286672589
61080271,"YDL104C","QRI7","","dma689","Om45_R1_Plate02",4,9,322,7,"G1 phase",-0.0221788832657819,-0.344721390918923
61090563,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1429,22,"MA-single",-0.380473349743108,-0.420828671546595
61090564,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1429,23,"G1 phase",-1.02571360106158,-1.07511445889453
61090565,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1429,24,"MA-single",-1.32661891057068,-1.42873881089156
61090575,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1430,5,"G1 phase",-0.155569896759505,-0.431970260719103
61090583,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1430,14,"G1 phase",-0.34324795062858,-0.613841902332189
61090602,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,8,"G1 phase",-0.167978363131014,-0.45888231186043
61090605,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,12,"G1 phase",-1.5282564891077,-1.78973706490132
61090633,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,41,"G1 phase",-0.157120955055944,-0.452369595484229
61090634,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,42,"G1 phase",-0.923343753496632,-1.01666148381557
61090635,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,43,"G1 phase",0.0693335562240979,-0.173991338478348
61090636,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,44,"G1 phase",-0.360309591889405,-0.613841902332189
61092362,"YDL117W","CYK3","","dma705","Om45_R1_Plate02",6,17,546,3,"G1 phase",-0.29826726003186,-0.506193697766883
61097072,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1217,5,"G1 phase",0.764207673028609,0.35224690953915
61097102,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1219,5,"G1 phase",-0.374269116557353,-0.620354618708389
61097119,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1220,2,"G1 phase",-0.198999529059787,-0.490423235798067
61120959,"YDL118W","","","dma704","Om45_R1_Plate02",6,15,537,6,"G1 phase",-0.960569152611159,-1.16510835791112
