"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
61080246,"YDL106C","PHO2","","dma688","Om45_R1_Plate02",4,7,316,8,"S/G2 phase",-0.0625063989731865,0.00701911749821547
61090578,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1430,8,"S/G2 phase",0.491221412855408,0.434866906543022
61090610,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,17,"S/G2 phase",0.781269314289434,0.656676032049835
61090645,"YCL009C","ILV6","","dma479","Om45_R1_Plate02",15,22,1431,53,"S/G2 phase",1.60333021140191,1.20794248762877
61097089,"YCR028C-A","RIM1","","dma561","Om45_R1_Plate02",13,17,1218,11,"S/G2 phase",1.35981405886105,1.38432407080902
61124538,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,116,10,"S/G2 phase",0.442841934181444,0.604746079887475
61124555,"YDR315C","IPK1","","dma1059","Om45_R1_Plate03",2,5,116,27,"S/G2 phase",-0.106834153071789,0.219610037757469
61125969,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,138,33,"S/G2 phase",1.24728852536792,1.12989388625643
61125988,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,19,"S/G2 phase",0.580697206857652,0.65890213258083
61126026,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,58,"S/G2 phase",0.538817124019311,0.390195678571668
61126043,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,75,"S/G2 phase",-0.0824041047494231,-0.105326278402679
61126095,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,130,"S/G2 phase",0.681907407050311,0.982712666463982
61126099,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,134,"S/G2 phase",0.934932907531958,0.979690829825735
61126101,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,139,136,"S/G2 phase",0.456801961794225,0.473977580659639
61126140,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,35,"S/G2 phase",0.959362955854324,0.742684034668804
61126159,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,54,"S/G2 phase",0.537072120567713,0.651732677027334
61126190,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,87,"S/G2 phase",0.362571775407956,0.33811343533593
61126251,"YDR312W","SSF2","","dma1062","Om45_R1_Plate03",2,11,140,152,"S/G2 phase",0.592912231018835,0.609841725983349
61126304,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,8,"S/G2 phase",0.816272672823324,0.634371929282092
61126322,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,26,"S/G2 phase",0.880837800532434,0.885717635546008
61126355,"YDR310C","SUM1","","dma1063","Om45_R1_Plate03",2,13,147,59,"S/G2 phase",1.14607832517526,1.03894252861496
61126497,"YDR185C","UPS3","","dma967","Om45_R1_Plate03",2,14,152,7,"S/G2 phase",0.690632424308299,0.65890213258083
61133962,"YDR410C","STE14","","dma1137","Om45_R1_Plate03",14,17,1306,4,"S/G2 phase",0.619087282792799,0.700793083624815
61145981,"YDR375C","BCS1","","dma1115","Om45_R1_Plate03",10,21,938,8,"S/G2 phase",1.40084882910851,1.25556673938839
61147633,"YDR207C","UME6","","dma979","Om45_R1_Plate03",4,14,340,8,"S/G2 phase",0.742982527856226,0.683432335879572
61161099,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,9,"S/G2 phase",0.638282320760372,0.459638669552647
61161175,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,85,"S/G2 phase",-0.0858941116526182,0.452469213999151
61161227,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,138,"S/G2 phase",0.486467020471384,0.432086629615653
61161228,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,139,"S/G2 phase",0.701102445017884,0.62418063709034
61161257,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,169,"S/G2 phase",0.175856406087017,0.421895337423904
61161273,"YDR345C","HXT3","","dma1088","Om45_R1_Plate03",6,15,531,185,"S/G2 phase",0.950637938596336,0.937799878781743
