ORF,Name,Allele,Strain ID,Cluster_normal-4
YPL060W,MFM1,,dma4801,0.719327731092437
YLR039C,RIC1,,dma3121,0.7088122605363985
YLR011W,LOT6,,dma3097,0.6376459143968871
YLR023C,IZH3,,dma3109,0.6345029239766082
YPR077C,,,dma5085,0.6196
YLR085C,ARP6,,dma3157,0.588512241054614
YLR065C,ENV10,,dma3145,0.5334462320067739
YLR327C,TMA10,,dma3365,0.5243243243243243
YLR053C,,,dma3133,0.5010482180293501
YPR076W,,,dma5086,0.46153846153846156
YMR019W,STB4,,dma3648,0.43653846153846154
YLR251W,SYM1,,dma3289,0.3837471783295711
YKR001C,VPS1,,dma2924,0.29069767441860467
YOR248W,,,dma5204,0.2608695652173913
YBR260C,RGD1,,dma428,0.2425629290617849
YDL020C,RPN4,,dma613,0.21264367816091953
YIL053W,GPP1,,dma2288,0.2
YOR068C,VAM10,,dma4478,0.18902439024390244
YEL031W,SPF1,,dma1274,0.1761006289308176
YKR058W,GLG1,,dma2979,0.17557251908396945
YCR065W,HCM1,,dma585,0.1686046511627907
YLR119W,SRN2,,dma3215,0.16849015317286653
YOR132W,VPS17,,dma4559,0.1673228346456693
YGR276C,RNH70,,dma5301,0.16568047337278108
YHL031C,GOS1,gos1-supp1,dma2054,0.1592920353982301
YCR034W,ELO2,,dma556,0.15333333333333332
YDL027C,MRX9,,dma631,0.15311004784688995
YIL038C,NOT3,,dma2277,0.152317880794702
YIL017C,VID28,,dma2268,0.14444444444444443
YKR050W,TRK2,,dma2987,0.14285714285714285
YDL048C,STP4,,dma642,0.14285714285714285
YCR091W,KIN82,,dma610,0.1422924901185771
YIL054W,,,dma2287,0.14150943396226415
YDL059C,RAD59,,dma658,0.14022140221402213
YIL044C,AGE2,,dma2271,0.13333333333333333
YCR076C,FUB1,,dma577,0.13020833333333334
YIL042C,PKP1,,dma2273,0.1297709923664122
YLR414C,PUN1,,dma3434,0.12641083521444696
YDL038C,,,dma625,0.12631578947368421
YDL062W,,,dma656,0.1256544502617801
YDL039C,PRM7,,dma647,0.1245136186770428
YLL042C,ATG10,,dma3053,0.12295081967213115
YCR087C-A,,,dma592,0.12267657992565056
YDL011C,,,dma618,0.11811023622047244
YOL004W,SIN3,,dma4294,0.11752577319587629
YIL039W,TED1,,dma2276,0.11711711711711711
YKR066C,CCP1,,dma2996,0.11678832116788321
YLL020C,,,dma3043,0.11570247933884298
YCR089W,FIG2,,dma589,0.11538461538461539
YHR210C,,,dma2238,0.11458333333333333
YIL028W,,,dma2262,0.11320754716981132
YHR161C,YAP1801,,dma2219,0.11299435028248588
YDL065C,PEX19,,dma655,0.11278195488721804
YDL012C,,,dma617,0.11206896551724138
YCR085W,,,dma594,0.11153846153846154
YFR009W,GCN20,,dma1516,0.11077844311377245
YKR067W,GPT2,,dma2995,0.11038961038961038
YCR100C,,,dma605,0.11013215859030837
YLR371W,ROM2,rom2-supp1,dma3399,0.10982658959537572
YHR160C,PEX18,,dma2220,0.10975609756097561
YCR073C,SSK22,,dma580,0.10795454545454546
YIL085C,KTR7,,dma5315,0.1076923076923077
YDL066W,IDP1,,dma654,0.1065989847715736
YDR128W,MTC5,,dma915,0.10543130990415335
YHR184W,SSP1,,dma2231,0.10493827160493827
YCR101C,,,dma604,0.10426540284360189
YCR106W,RDS1,,dma623,0.104
YIL009C-A,EST3,,dma2254,0.10396039603960396
YDL050C,,,dma643,0.1037344398340249
YDL051W,LHP1,,dma641,0.10330578512396695
YLL032C,,,dma3058,0.10317460317460317
YKR061W,KTR2,,dma2999,0.10256410256410256
YIL035C,CKA1,,dma2280,0.10179640718562874
YLL045C,RPL8B,,dma3050,0.10067114093959731
YIL007C,NAS2,,dma2256,0.1
