ORF,Name,Allele,Strain ID,Cluster_normal-0
YIL134W,FLX1,,dma2373,0.5909090909090909
YGL024W,,,dma1619,0.5609756097560976
YCL032W,STE50,,dma498,0.5454545454545454
YGL127C,SOH1,,dma1671,0.5205479452054794
YMR073C,IRC21,,dma3679,0.5121951219512195
YMR058W,FET3,,dma3663,0.5116279069767442
YGL213C,SKI8,,dma1731,0.4927536231884058
YJL046W,AIM22,,dma2464,0.49122807017543857
YMR207C,HFA1,,dma3816,0.48936170212765956
YMR016C,SOK2,,dma3628,0.48
YJL062W,LAS21,,dma2476,0.48
YHR018C,ARG4,,dma2096,0.45588235294117646
YOL064C,MET22,,dma4348,0.4444444444444444
YIR005W,IST3,,dma2423,0.4375
YHR041C,SRB2,,dma2104,0.4375
YMR224C,MRE11,,dma3806,0.43478260869565216
YAL041W,CDC24,cdc24-1,tsa408-37C,0.42261427425821974
YFL001W,DEG1,,dma5289,0.4186046511627907
YDL074C,BRE1,,dma651,0.4105263157894737
YPL055C,LGE1,,dma4805,0.40540540540540543
YGL174W,BUD13,,dma1707,0.40384615384615385
YNL071W,LAT1,,dma3994,0.40350877192982454
YPL069C,BTS1,,dma4817,0.3939393939393939
YPR018W,RLF2,,dma5036,0.3893805309734513
YGR158C,MTR3,mtr3-ts,tsa614-37C,0.3880597014925373
YPR017C,DSS4,,dma5037,0.38461538461538464
YHR034C,PIH1,,dma2108,0.38461538461538464
YMR116C,ASC1,,dma3698,0.38372093023255816
YOR014W,RTS1,,dma4431,0.3835616438356164
YLR085C,ARP6,,dma3157,0.38317757009345793
YOR076C,SKI7,,dma4496,0.37790697674418605
YGL023C,PIB2,,dma1597,0.36764705882352944
YML035C,AMD1,,dma3551,0.3627450980392157
YOL081W,IRA2,,dma4362,0.3626373626373626
YPR179C,HDA3,,dma5157,0.3609467455621302
YLR418C,CDC73,,dma3477,0.35384615384615387
YBL094C,,,dma158,0.3492063492063492
YLR192C,HCR1,,dma3257,0.34545454545454546
YER069W,"ARG5,6","arg5,6",tsa316-37C,0.3404255319148936
YOR006C,TSR3,,dma4417,0.3404255319148936
YOR209C,NPT1,,dma4628,0.3382352941176471
YJR075W,HOC1,,dma2662,0.3333333333333333
YPL101W,ELP4,,dma4843,0.32941176470588235
YDR173C,ARG82,,dma953,0.32934131736526945
YER119C-A,,,dma1409,0.3269230769230769
YOL001W,PHO80,,dma4274,0.3258426966292135
YOR312C,RPL20B,,dma4693,0.3246753246753247
YMR060C,SAM37,,dma3662,0.3225806451612903
YGL173C,XRN1,,dma1708,0.3219178082191781
YBL008W,HIR1,,dma90,0.32051282051282054
YGL234W,"ADE5,7","ade5,7",tsa178-37C,0.3194130925507901
