ORF,Name,Allele,Strain ID,Cluster_normal-9
YBR135W,CKS1,cks1-38,tsa332-37C,0.4674329501915709
YBR160W,CDC28,cdc28-4,tsa150-37C,0.3853211009174312
YOR151C,RPB2,rpb2-6,tsa693-37C,0.3644067796610169
YFL039C,ACT1,act1-129,tsa223-37C,0.3561643835616438
YDR168W,CDC37,cdc37-1,tsa317-37C,0.33941605839416056
YOR336W,KRE5,kre5-ts2,tsa139-37C,0.3342857142857143
YFL009W,CDC4,cdc4-1,tsa878-37C,0.31335436382754994
YIR006C,PAN1,pan1-4,tsa353-37C,0.3121951219512195
YFL009W,CDC4,cdc4-3,tsa334-37C,0.30904522613065327
YJR076C,CDC11,cdc11-4,tsa126-37C,0.29042904290429045
YBR060C,ORC2,orc2-1,tsa295-37C,0.2812834224598931
YFL039C,ACT1,act1-3,tsa137-37C,0.2766393442622951
YLR321C,SFH1,sfh1-1,tsa952-37C,0.2698961937716263
YBR060C,ORC2,orc2-3,tsa331-37C,0.2664835164835165
YDL090C,RAM1,ram1-119,tsa327-37C,0.2653232577665827
YMR220W,ERG8,erg8-1,tsa320-37C,0.26139294926913154
YJR057W,CDC8,cdc8-1,tsa407-37C,0.2597938144329897
YER157W,COG3,cog3-1,tsa41-37C,0.2553846153846154
YGL234W,"ADE5,7","ade5,7",tsa310-37C,0.253125
YDR182W,CDC1,cdc1-1,tsa31-37C,0.25161290322580643
YJL091C,GWT1,gwt1-20,tsa655-37C,0.2514124293785311
YLL031C,GPI13,gpi13-5,tsa197-37C,0.25
YLR459W,GAB1,gab1-3,tsa202-37C,0.24944320712694878
YFL039C,ACT1,act1-124,tsa72-37C,0.24731182795698925
YIR008C,PRI1,pri1-m4,tsa340-37C,0.24421388667198723
YLR310C,CDC25,cdc25-2-supp1,tsa29-37C,0.24381625441696114
YFL034C-B,MOB2,mob2-26-supp1,tsa787-37C,0.24281150159744408
YFL039C,ACT1,act1-122,tsa219-37C,0.24277456647398843
YDL140C,RPO21,rpo21-1,tsa804-37C,0.24170616113744076
YDR062W,LCB2,lcb2-2,tsa575-37C,0.24124513618677043
YLR459W,GAB1,gab1-2,tsa201-37C,0.24074074074074073
YHR107C,CDC12,cdc12-1,tsa30-37C,0.23897058823529413
YOR149C,SMP3,smp3-1,tsa849-37C,0.23741007194244604
YFL039C,ACT1,act1-132,tsa216-37C,0.23517786561264822
YEL034W,HYP2,hyp2-3,tsa737-37C,0.2345360824742268
YFL034C-B,MOB2,mob2-11,tsa609-37C,0.23204419889502761
YGR264C,MES1,mes1-1,tsa35-37C,0.23154362416107382
YFL039C,ACT1,act1-119,tsa215-37C,0.2303839732888147
YDR212W,TCP1,tcp1-1,tsa782-37C,0.22954091816367264
YFL034C-B,MOB2,mob2-40,tsa612-37C,0.22797927461139897
YLR459W,GAB1,gab1-1,tsa200-37C,0.22776280323450135
YOL123W,HRP1,hrp1-4,tsa858-37C,0.22624434389140272
YCL059C,KRR1,krr1-18,tsa326-37C,0.22562674094707522
YEL002C,WBP1,wbp1-1,tsa590-37C,0.225
YGL022W,STT3,stt3-1,tsa790-37C,0.2236842105263158
YLR347C,KAP95,kap95-l63a,tsa226-37C,0.2233782129742962
YDR054C,CDC34,cdc34-1,tsa92-37C,0.222011385199241
YBR060C,ORC2,orc2-4,tsa309-37C,0.22039473684210525
YDL132W,CDC53,cdc53-1,tsa974-37C,0.2196969696969697
YNL138W,SRV2,srv2-ts,tsa675-37C,0.21933962264150944
YGR006W,PRP18,prp18-1202,tsa430-37C,0.21731448763250882
YNL287W,SEC21,sec21-1,tsa46-37C,0.2171628721541156
YBR060C,ORC2,orc2-2,tsa311-37C,0.21675531914893617
YBR160W,CDC28,cdc28-13,tsa175-37C,0.21588785046728973
YKR037C,SPC34,spc34-7,tsa857-37C,0.2146118721461187
YDR182W,CDC1,cdc1-4,tsa807-37C,0.21393034825870647
YHR186C,KOG1,kog1-1,tsa291-37C,0.21339950372208435
