"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
129554231,"YDL117W","CYK3","","dma705","Sec21_R1_Plate02",6,17,547,5,"G1 phase",-0.72551423762965,-0.588571844576732
129554232,"YDL117W","CYK3","","dma705","Sec21_R1_Plate02",6,17,547,6,"G1 phase",-0.628368573982985,-0.61300881282443
129567966,"YCL032W","STE50","","dma498","Sec21_R1_Plate02",3,11,236,11,"MA-single",-0.698863657337202,-0.666941201747099
129585908,"YDL077C","VAM6","","dma649","Sec21_R1_Plate02",14,2,1253,12,"G1 phase",-0.148658128718921,-0.261165343994077
129585920,"YDL077C","VAM6","","dma649","Sec21_R1_Plate02",14,2,1254,5,"G1 phase",-0.930121918584574,-0.919326209809324
129586112,"YDL074C","BRE1","","dma651","Sec21_R1_Plate02",14,6,1270,3,"MA-single",-0.000790392902758085,-0.11454353450789
129586114,"YDL074C","BRE1","","dma651","Sec21_R1_Plate02",14,6,1270,5,"G1 phase",-0.187344454949894,-0.353854764557595
129588420,"YDL056W","MBP1","","dma659","Sec21_R1_Plate02",14,22,1334,11,"MA-single",0.295804774868034,0.0704443151271818
129596650,"YDL125C","HNT1","","dma698","Sec21_R1_Plate02",6,3,489,19,"S/G2 phase",0.165130961821192,0.149668966186219
129596672,"YDL125C","HNT1","","dma698","Sec21_R1_Plate02",6,3,491,5,"G1 phase",-0.720356060798854,-0.653012129845911
129596685,"YDL125C","HNT1","","dma698","Sec21_R1_Plate02",6,3,492,9,"G1 phase",0.0576689445129343,-0.11283294673055
129608278,"YDR162C","NBP2","","dma958","Sec21_R1_Plate03",15,19,1418,6,"S/G2 phase",-0.593369895624773,-0.344396983298761
129608651,"YDR159W","SAC3","","dma960","Sec21_R1_Plate03",15,23,1433,10,"S/G2 phase",0.791853212754101,0.733055244249045
129619265,"YDR369C","XRS2","","dma1097","Sec21_R1_Plate03",8,9,705,16,"G1 phase",-0.907788845278222,-0.858096413817473
129619285,"YDR369C","XRS2","","dma1097","Sec21_R1_Plate03",8,9,708,10,"G1 phase",-0.616110888838702,-0.642195454464241
129620907,"YDR186C","","","dma966","Sec21_R1_Plate03",2,12,141,9,"MA-single",-1.35272132120291,-1.32370707979194
129620933,"YDR186C","","","dma966","Sec21_R1_Plate03",2,12,144,19,"G1 phase",-0.378813568345533,-0.395945793096803
129635524,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,561,7,"G1 phase",0.667055241171242,0.585520986905504
129635590,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,563,16,"MA-single",0.922067525388,0.657902791747298
129635629,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,564,20,"G1 phase",-0.389813851170934,-0.432955035645828
129648369,"YDR455C","","","dma1179","Sec21_R1_Plate04",5,6,405,3,"G1 phase",-0.60118766963937,-0.657393754466937
129648370,"YDR455C","","","dma1179","Sec21_R1_Plate04",5,6,405,4,"G1 phase",-0.370722022406043,-0.447541644237262
129648374,"YDR455C","","","dma1179","Sec21_R1_Plate04",5,6,405,8,"MA-single",-1.14394108738413,-1.13192496594002
129663613,"YDR497C","ITR1","","dma1223","Sec21_R1_Plate04",11,22,1047,16,"G1 phase",-0.554821799781777,-0.525054203845232
129663614,"YDR497C","ITR1","","dma1223","Sec21_R1_Plate04",11,22,1047,17,"G1 phase",-0.640735029223786,-0.567457135797076
129665898,"YFL023W","BUD27","bud27-supp1","dma1478","Sec21_R1_Plate04",8,3,681,12,"G1 phase",-0.451180443629512,-0.381774696779954
129665929,"YFL023W","BUD27","bud27-supp1","dma1478","Sec21_R1_Plate04",8,3,683,10,"G1 phase",1.62846518968896,0.96133817279469
129665938,"YFL023W","BUD27","bud27-supp1","dma1478","Sec21_R1_Plate04",8,3,683,21,"G1 phase",1.2643567411014,1.05640554623072
129670233,"YER151C","UBP3","","dma1447","Sec21_R1_Plate04",2,13,145,7,"G1 phase",-0.61482469018572,-0.60986006774892
129670242,"YER151C","UBP3","","dma1447","Sec21_R1_Plate04",2,13,145,16,"G1 phase",0.589324224057044,0.297477870156628
129670251,"YER151C","UBP3","","dma1447","Sec21_R1_Plate04",2,13,146,7,"G1 phase",1.11434951509154,0.845069333382734
129671226,"YER048C","CAJ1","","dma1353","Sec21_R1_Plate04",2,18,165,13,"G1 phase",2.01166546704142,1.37294343325124
129671239,"YER048C","CAJ1","","dma1353","Sec21_R1_Plate04",2,18,165,26,"G1 phase",0.92752233360654,0.862624147210799
129671247,"YER048C","CAJ1","","dma1353","Sec21_R1_Plate04",2,18,165,34,"G1 phase",0.998434840447564,0.493421818706097
129671258,"YER048C","CAJ1","","dma1353","Sec21_R1_Plate04",2,18,165,47,"MA-single",-0.318901344329911,-0.27428326428203
129671283,"YER048C","CAJ1","","dma1353","Sec21_R1_Plate04",2,18,166,7,"G1 phase",1.96666329923846,1.08273776697282
129671411,"YER048C","CAJ1","","dma1353","Sec21_R1_Plate04",2,18,168,48,"G1 phase",0.93297714182508,0.470736250111859
129671429,"YER048C","CAJ1","","dma1353","Sec21_R1_Plate04",2,18,168,66,"G1 phase",1.49482238833473,1.01251851166056
129682679,"YER111C","SWI4","","dma1394","Sec21_R1_Plate04",10,4,877,5,"G1 phase",0.0943003782245144,0.0540002348891421
129682707,"YER111C","SWI4","","dma1394","Sec21_R1_Plate04",10,4,880,3,"G1 phase",0.538867248035546,0.198763844572737
129682724,"YER111C","SWI4","","dma1394","Sec21_R1_Plate04",10,4,880,21,"G1 phase",-0.0229779984741013,-0.0886008252649083
129682725,"YER111C","SWI4","","dma1394","Sec21_R1_Plate04",10,4,880,22,"G1 phase",1.85347602870375,1.16092877349202
129682726,"YER111C","SWI4","","dma1394","Sec21_R1_Plate04",10,4,880,23,"G1 phase",0.601597542548759,0.366891469761796
129701897,"YFR040W","SAP155","","dma1580","Sec21_R1_Plate05",7,16,638,6,"G1 phase",-0.381546666669525,-0.440211676973135
129701916,"YFR040W","SAP155","","dma1580","Sec21_R1_Plate05",7,16,640,6,"MA-single",-0.0075054691481638,0.222008518045321
129701918,"YFR040W","SAP155","","dma1580","Sec21_R1_Plate05",7,16,640,8,"G1 phase",0.0985219569208835,-0.0491433860089938
129701922,"YFR040W","SAP155","","dma1580","Sec21_R1_Plate05",7,16,640,12,"G1 phase",-0.00161505658877229,-0.0415240219349304
129714151,"YGL211W","NCS6","","dma1733","Sec21_R1_Plate05",2,10,133,4,"G1 phase",-0.054628769623296,-0.0880818803177253
129714154,"YGL211W","NCS6","","dma1733","Sec21_R1_Plate05",2,10,133,7,"MA-single",0.0248917999284895,-0.0292533018854212
129714168,"YGL211W","NCS6","","dma1733","Sec21_R1_Plate05",2,10,134,10,"MA-single",0.0572890690051429,0.0134948744603414
129714170,"YGL211W","NCS6","","dma1733","Sec21_R1_Plate05",2,10,134,12,"G1 phase",0.285542555681564,0.172349755678897
129714176,"YGL211W","NCS6","","dma1733","Sec21_R1_Plate05",2,10,135,7,"G1 phase",1.06013180724155,0.675715069478795
