"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions","Area","Perimeter"
131262475,"YOL086C","ADH1","","dma5363","Sec21_R2_Plate14",14,21,1330,7,"T phase",7.60025379018455,5.92703929068673
132085261,"YIL068C","SEC6","sec6-4","tsa38-37C","Sec21_TS1_37C_Plate01",7,3,586,26,"G1 phase",0.214279644341282,-0.0260548807371995
132091080,"YER008C","SEC3","sec3-2","tsa43-37C","Sec21_TS1_37C_Plate01",7,13,625,20,"G1 phase",-0.562884943094789,-0.688185983497659
132091270,"YER008C","SEC3","sec3-2","tsa43-37C","Sec21_TS1_37C_Plate01",7,13,628,25,"G1 phase",-0.000631340226241586,-0.309747816460633
132133118,"YLR166C","SEC10","sec10-2","tsa63-37C","Sec21_TS1_37C_Plate01",11,5,978,64,"G1 phase",0.963563887833457,0.500386667689437
132169110,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1297,29,"G1 phase",-0.725520282767509,-0.847858666559983
132169121,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1297,43,"G1 phase",-0.210895600803116,-0.4396027199581
132169134,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1298,9,"MA phase",1.85108817004744,1.52809935221379
132169138,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1298,14,"G1 phase",-0.128416249969093,-0.198041390855317
132169143,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1298,19,"G1 phase",-0.0854340530555886,-0.320874359916008
132169144,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1298,20,"G1 phase",-0.428129947365963,-0.593440752184069
132169156,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1298,32,"G1 phase",-0.0529069851210445,-0.233151063039192
132169165,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1298,41,"T phase",0.681275405401521,0.708025608208767
132169182,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1298,58,"G1 phase",0.63480816549503,0.156413647453203
132169203,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1299,17,"G1 phase",0.0551293476615482,-0.012011011863649
132169219,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1299,33,"G1 phase",-0.467627101286481,-0.595170794001826
132169237,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1299,53,"G1 phase",-0.605867140008293,-0.750196109828215
132169243,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1299,60,"G1 phase",-0.759209031699715,-0.844941341141806
132169251,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1299,69,"G1 phase",2.67820504038299,2.41483058978531
132169258,"YGL145W","TIP20","tip20-5","tsa271-37C","Sec21_TS1_37C_Plate01",14,13,1300,10,"MA phase",2.82806188908143,2.3106888568341
