cell_id,ORF,Name,Allele,Strain.ID,Plate,Row,Column,ImageNumber,ObjectNumber,Predictions
3880678,YCR033W,SNT1,,dma557,Cdc11_R1_Plate02,13,9,1185,11,G1 phase
3880742,YCR033W,SNT1,,dma557,Cdc11_R1_Plate02,13,9,1186,24,G1 phase
3880746,YCR033W,SNT1,,dma557,Cdc11_R1_Plate02,13,9,1186,28,G1 phase
3880801,YCR033W,SNT1,,dma557,Cdc11_R1_Plate02,13,9,1188,11,G1 phase
3880816,YCR033W,SNT1,,dma557,Cdc11_R1_Plate02,13,9,1188,26,G1 phase
3884000,YCR028C-A,RIM1,,dma561,Cdc11_R1_Plate02,13,17,1218,27,G1 phase
3884004,YCR028C-A,RIM1,,dma561,Cdc11_R1_Plate02,13,17,1218,31,G1 phase
3884047,YCR028C-A,RIM1,,dma561,Cdc11_R1_Plate02,13,17,1218,75,G1 phase
3884180,YCR028C-A,RIM1,,dma561,Cdc11_R1_Plate02,13,17,1220,42,G1 phase
3884222,YCR028C-A,RIM1,,dma561,Cdc11_R1_Plate02,13,17,1220,84,G1 phase
3895176,YDL175C,AIR2,,dma755,Cdc11_R1_Plate02,14,21,1330,35,G1 phase
3895193,YDL175C,AIR2,,dma755,Cdc11_R1_Plate02,14,21,1330,53,G1 phase
3895432,YDL175C,AIR2,,dma755,Cdc11_R1_Plate02,14,21,1331,155,G1 phase
3895438,YDL175C,AIR2,,dma755,Cdc11_R1_Plate02,14,21,1331,161,G1 phase
3895557,YDL175C,AIR2,,dma755,Cdc11_R1_Plate02,14,21,1332,121,G1 phase
3895600,YDL056W,MBP1,,dma659,Cdc11_R1_Plate02,14,22,1333,13,G1 phase
3895717,YDL056W,MBP1,,dma659,Cdc11_R1_Plate02,14,22,1334,22,G1 phase
3896035,YDL056W,MBP1,,dma659,Cdc11_R1_Plate02,14,22,1336,118,G1 phase
3896044,YDL056W,MBP1,,dma659,Cdc11_R1_Plate02,14,22,1336,128,G1 phase
3896062,YDL056W,MBP1,,dma659,Cdc11_R1_Plate02,14,22,1336,148,G1 phase
3896069,YDL056W,MBP1,,dma659,Cdc11_R1_Plate02,14,22,1336,155,G1 phase
3896072,YDL056W,MBP1,,dma659,Cdc11_R1_Plate02,14,22,1336,158,G1 phase
3916166,YCL032W,STE50,,dma498,Cdc11_R1_Plate02,3,11,233,7,G1 phase
3916173,YCL032W,STE50,,dma498,Cdc11_R1_Plate02,3,11,234,6,G1 phase
3916199,YCL032W,STE50,,dma498,Cdc11_R1_Plate02,3,11,236,8,MA-single
3952281,YDL074C,BRE1,,dma651,Cdc11_R1_Plate02,14,6,1270,3,G1 phase
3952355,YDL074C,BRE1,,dma651,Cdc11_R1_Plate02,14,6,1272,32,G1 phase
3952357,YDL074C,BRE1,,dma651,Cdc11_R1_Plate02,14,6,1272,34,G1 phase
3961812,YCL009C,ILV6,,dma479,Cdc11_R1_Plate02,15,22,1429,9,G1 phase
3961886,YCL009C,ILV6,,dma479,Cdc11_R1_Plate02,15,22,1431,24,G1 phase
3961938,YCL009C,ILV6,,dma479,Cdc11_R1_Plate02,15,22,1432,27,G1 phase
3972336,YCL016C,DCC1,,dma473,Cdc11_R1_Plate02,15,10,1382,15,G1 phase
3977947,YCR044C,PER1,per1-supp1,dma575,Cdc11_R1_Plate02,15,21,1425,36,G1 phase
3978042,YCR044C,PER1,per1-supp1,dma575,Cdc11_R1_Plate02,15,21,1426,37,G1 phase
3978129,YCR044C,PER1,per1-supp1,dma575,Cdc11_R1_Plate02,15,21,1427,9,MA-single
3978259,YCR044C,PER1,per1-supp1,dma575,Cdc11_R1_Plate02,15,21,1428,39,S/G2 phase
3978318,YCR044C,PER1,per1-supp1,dma575,Cdc11_R1_Plate02,15,21,1428,101,G1 phase
3978324,YCR044C,PER1,per1-supp1,dma575,Cdc11_R1_Plate02,15,21,1428,107,G1 phase
3986191,YCL061C,MRC1,,dma522,Cdc11_R1_Plate02,7,11,618,5,G1 phase
3986359,YCL061C,MRC1,,dma522,Cdc11_R1_Plate02,7,11,620,21,G1 phase
3986362,YCL061C,MRC1,,dma522,Cdc11_R1_Plate02,7,11,620,24,G1 phase
3986802,YCL060C,,,dma523,Cdc11_R1_Plate02,7,13,625,27,G1 phase
3986859,YCL060C,,,dma523,Cdc11_R1_Plate02,7,13,626,30,G1 phase
3986885,YCL060C,,,dma523,Cdc11_R1_Plate02,7,13,626,57,G1 phase
3986924,YCL060C,,,dma523,Cdc11_R1_Plate02,7,13,627,20,G1 phase
3986941,YCL060C,,,dma523,Cdc11_R1_Plate02,7,13,627,37,G1 phase
3987018,YCL060C,,,dma523,Cdc11_R1_Plate02,7,13,628,40,G1 phase
3987038,YCL060C,,,dma523,Cdc11_R1_Plate02,7,13,628,61,G1 phase
