ORF,Name,Allele,Strain ID,Cluster_normal-6
YGL214W,,,dma1730,0.6363636363636364
YBR001C,NTH2,,dma170,0.6142857142857143
YMR201C,RAD14,,dma3798,0.6111111111111112
YCR102C,,,dma603,0.6
YBR294W,SUL1,,dma467,0.5909090909090909
YDR258C,HSP78,,dma1014,0.576271186440678
YDR359C,EAF1,,dma1102,0.5757575757575758
YJR120W,,,dma2721,0.5714285714285714
YOL041C,NOP12,,dma4312,0.5483870967741935
YGL127C,SOH1,,dma1671,0.5434782608695652
YER069W,"ARG5,6",,dma1377,0.5426356589147286
YNL215W,IES2,,dma4082,0.5423728813559322
YOR312C,RPL20B,,dma4693,0.54
YDR235W,PRP42,prp42-5001,tsa1085-37C,0.53125
YOL058W,ARG1,,dma4354,0.5304347826086957
YDR126W,SWF1,,dma917,0.5151515151515151
YMR307W,GAS1,,dma3905,0.5151515151515151
YBL091C-A,SCS22,,dma159,0.5147058823529411
YPL226W,NEW1,,dma4968,0.5121951219512195
YGR054W,,,dma1846,0.5
YDL035C,GPR1,,dma628,0.5
YBR160W,CDC28,cdc28-1,tsa174-37C,0.5
YGL029W,CGR1,cgr1-supp1,dma5297,0.5
YGR270W,YTA7,,dma2009,0.49696969696969695
YOR141C,ARP8,,dma4550,0.49333333333333335
YNL004W,HRB1,,dma3934,0.4918032786885246
YIR022W,SEC11,sec11-2,tsa318-37C,0.4888888888888889
YBR160W,CDC28,cdc28-4,tsa150-37C,0.4883720930232558
YOR293W,RPS10A,,dma4687,0.48717948717948717
YDL232W,OST4,ost4-supp2,dma805,0.4857142857142857
YLR459W,GAB1,gab1-3,tsa202-37C,0.48484848484848486
YNL302C,RPS19B,,dma4176,0.4838709677419355
YLR357W,RSC2,,dma3387,0.46938775510204084
YER055C,HIS1,,dma1347,0.4642857142857143
YMR025W,CSI1,,dma3643,0.4626865671641791
YGL136C,MRM2,,dma1690,0.46153846153846156
YLR418C,CDC73,,dma3477,0.46153846153846156
YLR058C,SHM2,,dma3151,0.45901639344262296
YFL039C,ACT1,act1-129,tsa223-37C,0.45714285714285713
YNL013C,,,dma3929,0.45481049562682213
YBR160W,CDC28,cdc28-13,tsa175-37C,0.4533333333333333
YOR054C,VHS3,,dma5198,0.45185185185185184
YGL130W,CEG1,ceg1-c354,tsa124-37C,0.45161290322580644
YGL212W,VAM7,,dma1732,0.45132743362831856
YDL006W,PTC1,,dma620,0.45121951219512196
YBR253W,SRB6,srb6-5001,tsa1068-37C,0.45
YGL043W,DST1,,dma1631,0.4485981308411215
YJL183W,MNN11,,dma2559,0.4482758620689655
YFR025C,HIS2,,dma1568,0.4482758620689655
YLL043W,FPS1,,dma3052,0.4473684210526316
YPL213W,LEA1,,dma4955,0.44715447154471544
YPR022C,SDD4,,dma5034,0.44692737430167595
YEL002C,WBP1,wbp1-1,tsa590-37C,0.44680851063829785
YOR244W,ESA1,esa1-1851,tsa565-37C,0.44623655913978494
YLR371W,ROM2,rom2-supp1,dma3399,0.4444444444444444
YPL207W,TYW1,,dma4935,0.44375
YPR185W,ATG13,,dma5155,0.44360902255639095
YKL216W,URA1,,dma2907,0.4420289855072464
YJL168C,SET2,,dma2546,0.4409448818897638
YPL139C,UME1,,dma4861,0.4406779661016949
YNR010W,CSE2,,dma4207,0.4375
YLL023C,POM33,,dma3041,0.4375
