"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
129585902,"YDL077C","VAM6","","dma649","Sec21_R1_Plate02",14,2,1253,6,"G1 phase"
129620906,"YDR186C","","","dma966","Sec21_R1_Plate03",2,12,141,8,"G1 phase"
129670230,"YER151C","UBP3","","dma1447","Sec21_R1_Plate04",2,13,145,4,"G1 phase"
129670232,"YER151C","UBP3","","dma1447","Sec21_R1_Plate04",2,13,145,6,"G1 phase"
129682680,"YER111C","SWI4","","dma1394","Sec21_R1_Plate04",10,4,877,6,"MA phase"
129772077,"YHR162W","MPC2","","dma2218","Sec21_R1_Plate06",2,19,170,8,"S/G2 phase"
129781865,"YIL049W","DFG10","","dma2291","Sec21_R1_Plate06",14,21,1330,132,"MA-single"
129781928,"YIL049W","DFG10","","dma2291","Sec21_R1_Plate06",14,21,1330,197,"MA-single"
129782167,"YIL049W","DFG10","","dma2291","Sec21_R1_Plate06",14,21,1330,439,"MA phase"
129782555,"YIL049W","DFG10","","dma2291","Sec21_R1_Plate06",14,21,1331,95,"MA-single"
129782601,"YIL049W","DFG10","","dma2291","Sec21_R1_Plate06",14,21,1331,142,"G1 phase"
129782757,"YIL049W","DFG10","","dma2291","Sec21_R1_Plate06",14,21,1331,302,"MA-single"
129783138,"YIL049W","DFG10","","dma2291","Sec21_R1_Plate06",14,21,1331,693,"S/G2 phase"
129818682,"YJL036W","SNX4","","dma2471","Sec21_R1_Plate07",11,21,1041,9,"G1 phase"
129835456,"YKR082W","NUP133","","dma3009","Sec21_R1_Plate08",6,17,547,4,"MA-single"
129860828,"YKL069W","","","dma2802","Sec21_R1_Plate08",3,11,235,5,"T phase"
129860844,"YKL069W","","","dma2802","Sec21_R1_Plate08",3,11,235,23,"G1 phase"
129879113,"YKR001C","VPS1","","dma2924","Sec21_R1_Plate08",8,16,734,2,"G1 phase"
129934657,"YLR338W","OPI9","","dma3379","Sec21_R1_Plate09",4,13,337,4,"G1 phase"
129941489,"YLR286C","CTS1","","dma3331","Sec21_R1_Plate09",12,14,1111,4,"MA-single"
129966758,"YLR320W","MMS22","","dma3369","Sec21_R1_Plate09",2,17,163,7,"G1 phase"
129985699,"YLR268W","SEC22","sec22-supp1","dma3320","Sec21_R1_Plate09",10,16,926,3,"G1 phase"
130039491,"YML041C","VPS71","","dma3546","Sec21_R1_Plate10",15,12,1391,4,"G1 phase"
130056090,"YNL120C","","","dma4029","Sec21_R1_Plate11",15,17,1411,2,"T phase"
130065505,"YNL051W","COG5","","dma3963","Sec21_R1_Plate11",5,5,401,6,"G1 phase"
130090289,"YNL199C","GCR2","","dma4071","Sec21_R1_Plate11",8,6,696,3,"G1 phase"
130108207,"YNL016W","PUB1","","dma3927","Sec21_R1_Plate11",15,6,1368,11,"G1 phase"
130108212,"YNL016W","PUB1","","dma3927","Sec21_R1_Plate11",15,6,1368,16,"MA-single"
130113057,"YNL324W","","","dma4183","Sec21_R1_Plate11",10,13,914,6,"G1 phase"
130119109,"YNL041C","COG6","","dma3970","Sec21_R1_Plate11",5,19,457,18,"MA-single"
130119140,"YNL041C","COG6","","dma3970","Sec21_R1_Plate11",5,19,459,2,"G1 phase"
