"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Predictions"
129635596,"YER178W","PDA1","","dma1475","Sec21_R1_Plate04",6,21,563,22,"MA-single"
129671463,"YER145C","FTR1","","dma1450","Sec21_R1_Plate04",2,19,172,14,"G1 phase"
129860878,"YKL069W","","","dma2802","Sec21_R1_Plate08",3,11,236,21,"MA-single"
129904410,"YJR118C","ILM1","","dma2723","Sec21_R1_Plate08",5,22,471,11,"MA-single"
129904486,"YJR118C","ILM1","","dma2723","Sec21_R1_Plate08",5,22,472,14,"MA-single"
130751152,"YJL036W","SNX4","","dma2471","Sec21_R2_Plate07",11,21,1043,29,"G1 phase"
130883690,"YKL213C","DOA1","","dma2910","Sec21_R2_Plate08",6,12,528,12,"G1 phase"
131290621,"YBR005W","RCR1","","dma192","Sec21_R3_Plate01",15,23,1433,254,"G1 phase"
131291080,"YBR005W","RCR1","","dma192","Sec21_R3_Plate01",15,23,1434,279,"G1 phase"
131291650,"YBR005W","RCR1","","dma192","Sec21_R3_Plate01",15,23,1436,101,"G1 phase"
131318177,"YAL002W","VPS8","","dma23","Sec21_R3_Plate01",3,22,277,14,"G1 phase"
131318214,"YAL002W","VPS8","","dma23","Sec21_R3_Plate01",3,22,279,7,"G1 phase"
131358256,"YBR216C","YBP1","","dma369","Sec21_R3_Plate01",14,17,1316,155,"G1 phase"
132082584,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,553,48,"G1 phase"
132082612,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,553,81,"G1 phase"
132082635,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,554,23,"G1 phase"
132082637,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,554,25,"G1 phase"
132082661,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,555,23,"G1 phase"
132082687,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,555,51,"G1 phase"
132082689,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,555,53,"G1 phase"
132082703,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,555,68,"G1 phase"
132082704,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,555,70,"G1 phase"
132082708,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,555,75,"S/G2 phase"
132082761,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,556,58,"G1 phase"
132082762,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,556,59,"G1 phase"
132082766,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,556,63,"MA phase"
132082767,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,556,64,"MA-single"
132082774,"YLR347C","KAP95","kap95-l63a","tsa226-37C","Sec21_TS1_37C_Plate01",6,19,556,71,"G1 phase"
132082905,"YGR179C","OKP1","okp1-5","tsa227-37C","Sec21_TS1_37C_Plate01",6,21,561,86,"G1 phase"
132082912,"YGR179C","OKP1","okp1-5","tsa227-37C","Sec21_TS1_37C_Plate01",6,21,562,5,"G1 phase"
132082914,"YGR179C","OKP1","okp1-5","tsa227-37C","Sec21_TS1_37C_Plate01",6,21,562,7,"S/G2 phase"
132082922,"YGR179C","OKP1","okp1-5","tsa227-37C","Sec21_TS1_37C_Plate01",6,21,562,15,"G1 phase"
