"cell_id","ORF","Name","Allele","Strain.ID","Plate","Row","Column","ImageNumber","ObjectNumber","Score","Is_outlier"
133276779,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1145,2,46.9747059391173,"True"
133276782,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1145,6,42.8063997249284,"True"
133276784,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1145,8,43.0806101793954,"True"
133276787,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1145,11,67.0667499148665,"True"
133276793,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1146,7,45.4429114158279,"True"
133276797,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1146,11,45.2672844946666,"True"
133276803,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1147,5,43.3387421194766,"True"
133276811,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1147,13,44.3305120890557,"True"
133276827,"YBR200W","BEM1","","dma360","Sec7_R1_Plate01",12,23,1148,18,49.8512552640044,"True"
135572997,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1145,3,43.0507839133491,"True"
135573011,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1146,6,52.4792286771693,"True"
135573013,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1146,8,51.6496986531687,"True"
135573015,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1146,10,67.3977745421404,"True"
135573018,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1146,13,42.8896550721289,"True"
135573023,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1147,6,50.4008025597699,"True"
135573024,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1147,7,48.2496548339662,"True"
135573029,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1147,12,68.2162520090733,"True"
135573031,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1147,14,44.8743882998942,"True"
135573034,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1148,2,56.1669477653656,"True"
135573036,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1148,4,48.1284780204924,"True"
135573039,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1148,7,45.1650718659807,"True"
135573043,"YBR200W","BEM1","","dma360","Sec7_R2_Plate01",12,23,1148,15,43.9110988769984,"True"
133297659,"YAR015W","ADE1","","dma65","Sec7_R1_Plate01",11,10,1000,67,55.0739081643966,"True"
133455188,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,9,40.324888224505,"True"
133455192,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,13,46.8256169714281,"True"
133455197,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,18,40.2831267433926,"True"
133455198,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,19,40.5079473527573,"True"
133455199,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,20,43.3933479148104,"True"
133455219,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,40,46.4041512047692,"True"
133455226,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,47,42.7194115862161,"True"
133455227,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,48,41.5079261156755,"True"
133455230,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,51,42.3652421433237,"True"
133455240,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,61,40.5478416400668,"True"
133455247,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,68,41.7502830781862,"True"
133455252,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,73,41.6217260560604,"True"
133455256,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,77,44.2054267807911,"True"
133455263,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,85,40.6691966197822,"True"
133455264,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,86,48.0606613843037,"True"
133455266,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,88,42.6745348856481,"True"
133455271,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,93,40.9048696636369,"True"
133455272,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,94,44.7285829351661,"True"
133455278,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,101,41.9739886390682,"True"
133455281,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,104,43.0361420743219,"True"
133455282,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,105,39.7327595287754,"True"
133455284,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,107,41.2172176248775,"True"
133455292,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,115,40.4967091695906,"True"
133455297,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,120,39.5628782207514,"True"
133455300,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,124,41.2683965574317,"True"
133455304,"YDL006W","PTC1","","dma620","Sec7_R1_Plate02",8,16,733,128,40.7582906532555,"True"
